Wall time,Step,Value
1503381471.967164,55200,0.59765625
1503381491.739805,55300,0.76171875
1503381542.8761063,55500,0.63671875
1503381562.235145,55600,0.67578125
1503381581.94975,55700,0.75
1503381601.2243931,55800,0.734375
1503381620.8702352,55900,0.90234375
1503381640.206684,56000,0.7421875
1503381659.6685927,56100,0.76171875
1503381679.1430998,56200,0.5546875
1503381698.3562326,56300,0.75390625
1503381717.559893,56400,0.703125
1503381736.9526105,56500,0.8125
1503381756.5181293,56600,0.80078125
1503381775.9504495,56700,0.5859375
1503381795.3275127,56800,0.61328125
1503381814.5683627,56900,0.73828125
1503381833.9856617,57000,0.76953125
1503381853.4648337,57100,0.66796875
1503381873.1519618,57200,0.59765625
1503381892.8967876,57300,0.734375
1503381912.499293,57400,0.8125
1503381951.8241122,57600,0.7890625
1503381971.3756592,57700,0.52734375
1503381990.5394056,57800,0.69921875
1503382009.8015702,57900,0.79296875
1503382029.0411308,58000,0.69140625
1503382048.305801,58100,0.7890625
1503382067.4585495,58200,0.62109375
1503382086.3871922,58300,0.7890625
1503382105.3623626,58400,0.8359375
1503382124.7476192,58500,0.78125
1503382144.186869,58600,0.81640625
1503382163.3906066,58700,0.78125
1503382182.7586346,58800,0.7890625
1503382201.730679,58900,0.6484375
1503382240.491898,59100,0.69140625
1503382259.66357,59200,0.80078125
1503382279.1357331,59300,0.68359375
1503382298.7330935,59400,0.74609375
1503382318.0279799,59500,0.53125
1503382337.4212165,59600,0.70703125
1503382356.791173,59700,0.75390625
1503382376.1602125,59800,0.7734375
1503382395.6767206,59900,0.73828125
1503382415.0175414,60000,0.7421875
1503382434.3993013,60100,0.703125
1503382454.1495612,60200,0.73046875
1503382473.5815768,60300,0.8046875
1503382492.785216,60400,0.73046875
1503382512.3445225,60500,0.7421875
1503382531.5240977,60600,0.55859375
1503382570.1837268,60800,0.7109375
1503382589.353731,60900,0.66796875
1503382608.6053605,61000,0.9453125
1503382627.5979235,61100,0.84765625
1503382646.7102706,61200,0.63671875
1503382665.8199384,61300,0.64453125
1503382703.6805816,61500,0.53125
1503382780.465785,61900,0.58203125
1503382799.4575112,62000,0.625
1503382818.7319958,62100,0.65234375
1503382837.8832319,62200,0.5625
1503382857.2290008,62300,0.5546875
1503382876.6021693,62400,0.66015625
1503382895.7141879,62500,0.6640625
1503382914.8218293,62600,0.69140625
1503382972.6691895,62900,0.609375
1503382991.883012,63000,0.703125
1503383010.6455193,63100,0.6328125
1503383030.0660155,63200,0.83984375
1503383068.401374,63400,0.58203125
1503383087.8377545,63500,0.55859375
1503383107.2194965,63600,0.6015625
1503383146.2607365,63800,0.71484375
1503383165.5972419,63900,0.68359375
1503383184.7985332,64000,0.63671875
1503383204.3408148,64100,0.7578125
1503383224.076181,64200,0.6484375
1503383243.5732887,64300,0.75
1503383259.5379167,64400,0.73046875
1503383274.4465241,64500,0.7109375
1503383289.5563583,64600,0.79296875
1503383304.5265234,64700,0.62890625
1503383319.5798984,64800,0.6484375
1503383334.5471313,64900,0.75
1503383349.586586,65000,0.78125
1503383364.6152744,65100,0.70703125
1503383379.6594012,65200,0.64453125
1503383394.5782764,65300,0.609375
1503383439.6992595,65600,0.6640625
1503383454.6918476,65700,0.63671875
1503383469.7837386,65800,0.59375
1503383484.7884405,65900,0.63671875
1503383499.9561105,66000,0.94921875
1503383514.9224083,66100,0.66015625
1503383529.9864073,66200,0.6484375
1503383544.9691877,66300,0.63671875
1503383560.044356,66400,0.86328125
1503383575.022028,66500,0.5859375
1503383590.2188635,66600,0.6640625
1503383605.27557,66700,0.66796875
1503383620.4184194,66800,0.80078125
1503383635.4369361,66900,0.66796875
1503383665.5400476,67100,0.59375
1503383680.567523,67200,0.60546875
1503383695.468611,67300,0.7265625
1503383710.567718,67400,0.78125
1503383725.5367782,67500,0.765625
1503383740.634095,67600,0.7109375
1503383755.6552544,67700,0.828125
1503383770.6965787,67800,0.7109375
1503383785.6652753,67900,0.734375
1503383800.8145616,68000,0.74609375
1503383815.7879467,68100,0.5703125
1503383830.8868244,68200,0.4921875
1503383845.9703546,68300,0.68359375
1503383861.1048782,68400,0.6875
1503383877.0360708,68500,0.6640625
1503383893.6959703,68600,0.69140625
1503383913.7666774,68700,0.8125
1503383932.2348473,68800,0.7734375
1503383949.5247247,68900,0.78515625
1503383966.2934341,69000,0.63671875
1503383981.9940026,69100,0.578125
1503383997.1076694,69200,0.7109375
1503384027.4837158,69400,0.73828125
1503384057.9839401,69600,0.80859375
1503384103.5366237,69900,0.73828125
1503384118.5072467,70000,0.50390625
1503384136.5773869,70100,0.51171875
1503384151.5472734,70200,0.6484375
1503384168.9882252,70300,0.765625
1503384184.1427033,70400,0.78125
1503384199.136813,70500,0.7421875
1503384214.2671595,70600,0.74609375
1503384229.2108846,70700,0.57421875
1503384244.2182505,70800,0.72265625
1503384259.1079438,70900,0.66796875
1503384274.1270466,71000,0.77734375
1503384289.021183,71100,0.71875
1503384304.0301092,71200,0.671875
1503384333.946995,71400,0.6875
1503384348.8060806,71500,0.68359375
1503384364.5854173,71600,0.71875
1503384394.4516602,71800,0.60546875
1503384409.3081543,71900,0.81640625
1503384424.4076588,72000,0.78125
1503384439.2808287,72100,0.82421875
1503384454.1866405,72200,0.5234375
1503384469.0904372,72300,0.61328125
1503384484.1170585,72400,0.76953125
1503384498.9595897,72500,0.7109375
1503384513.9955235,72600,0.796875
1503384543.9866729,72800,0.73046875
1503384559.0146365,72900,0.73046875
1503384574.055412,73000,0.71875
1503384588.8879013,73100,0.796875
1503384603.9994068,73200,0.95703125
1503384634.033253,73400,0.68359375
1503384650.2242863,73500,0.8046875
1503384665.4965913,73600,0.87109375
1503384680.841078,73700,0.76171875
1503384699.901015,73800,0.8515625
1503384718.1197886,73900,0.79296875
1503384734.765905,74000,0.62890625
1503384749.813737,74100,0.8515625
1503384764.9455352,74200,0.8125
1503384779.9553242,74300,0.890625
1503384795.144466,74400,0.8515625
1503384810.1401396,74500,0.9609375
1503384825.3436332,74600,0.76171875
1503384840.2952344,74700,0.63671875
1503384870.5297039,74900,0.71484375
1503384888.0641706,75000,0.69140625
1503384904.322599,75100,0.6953125
1503384919.44019,75200,0.75390625
1503384936.659076,75300,0.8515625
1503384951.5438147,75400,0.76953125
1503384966.648628,75500,0.73828125
1503384981.6483343,75600,0.8125
1503384996.7002943,75700,0.859375
1503385026.9149306,75900,0.76171875
1503385041.8268063,76000,0.734375
1503385071.802303,76200,0.66796875
