Wall time,Step,Value
1503333478.952251,38800,0.77734375
1503333493.5335464,38900,0.78125
1503333508.183305,39000,0.79296875
1503333522.7811172,39100,0.79296875
1503333537.4495816,39200,0.734375
1503333552.0354893,39300,0.79296875
1503333566.6808672,39400,0.78515625
1503333595.9567192,39600,0.765625
1503333610.618348,39700,0.8046875
1503333625.2948585,39800,0.7265625
1503333639.8691568,39900,0.78125
1503333654.5589123,40000,0.7734375
1503333683.8030677,40200,0.80078125
1503333698.5319355,40300,0.76953125
1503333713.101697,40400,0.796875
1503333742.581088,40600,0.765625
1503333757.404374,40700,0.8203125
1503333786.724798,40900,0.80078125
1503333816.2777927,41100,0.7890625
1503333830.9431674,41200,0.8125
1503333845.5506554,41300,0.78125
1503333875.9674382,41500,0.765625
1503333890.5724003,41600,0.7578125
1503333905.2461376,41700,0.75390625
1503333934.5604167,41900,0.78515625
1503333949.1166205,42000,0.7734375
1503333963.904911,42100,0.7734375
1503333978.493442,42200,0.78515625
1503333993.194678,42300,0.78125
1503334007.7388225,42400,0.79296875
1503334022.4223278,42500,0.77734375
1503334037.0626678,42600,0.796875
1503334051.7679071,42700,0.765625
1503334081.14908,42900,0.796875
1503334110.5905511,43100,0.76953125
1503334139.9275684,43300,0.75390625
1503334183.7714415,43600,0.859375
1503334198.3316574,43700,0.75
1503334227.5819306,43900,0.83203125
1503334242.217311,44000,0.86328125
1503334256.9667087,44100,0.8359375
1503334271.5207772,44200,0.80859375
1503334286.207123,44300,0.8046875
1503334315.4957263,44500,0.8359375
1503334330.0227077,44600,0.79296875
1503334344.6853297,44700,0.828125
1503334359.3124173,44800,0.8125
1503334374.0003574,44900,0.83984375
1503334388.5171893,45000,0.84375
1503334403.18088,45100,0.8984375
1503334417.7815027,45200,0.859375
1503334432.4190319,45300,0.86328125
1503334447.1259508,45400,0.875
1503334461.7761834,45500,0.87109375
1503334476.4085405,45600,0.85546875
1503334505.5556781,45800,0.87109375
1503334520.1605155,45900,0.89453125
1503334534.859942,46000,0.8984375
