Wall time,Step,Value
1503310303.5232852,61000,0.98046875
1503310320.5019748,61100,0.96875
1503310336.3527231,61200,0.9765625
1503310351.347666,61300,0.9765625
1503310383.4898946,61500,0.859375
1503310449.2063863,61900,0.984375
1503310465.7204497,62000,0.9765625
1503310481.0892954,62100,0.99609375
1503310496.147372,62200,0.984375
1503310511.2881618,62300,0.98828125
1503310526.569751,62400,0.9765625
1503310541.7037864,62500,0.97265625
1503310556.7247384,62600,0.9375
1503310601.5840988,62900,0.91015625
1503310618.830305,63000,0.91796875
1503310636.0502253,63100,0.90234375
1503310653.0051084,63200,0.91796875
1503310683.1596065,63400,0.95703125
1503310698.215916,63500,0.94140625
1503310713.49852,63600,0.96484375
1503310745.4339428,63800,0.97265625
1503310761.1378877,63900,0.97265625
1503310776.1157894,64000,0.95703125
1503310793.0184078,64100,0.953125
1503310807.9014704,64200,0.953125
1503310822.840209,64300,0.93359375
1503310837.7194042,64400,0.94921875
1503310853.2357776,64500,0.96875
1503310868.2471395,64600,0.96875
1503310883.4445302,64700,0.84375
1503310898.5663834,64800,0.96484375
1503310913.5450642,64900,0.9609375
1503310928.610548,65000,0.9765625
1503310943.6622026,65100,0.9609375
1503310958.6520817,65200,0.97265625
1503310973.59212,65300,0.625
1503311018.5470252,65600,0.97265625
1503311035.6938243,65700,0.96875
1503311052.3081586,65800,0.953125
1503311067.9556916,65900,0.9140625
1503311083.3108473,66000,0.93359375
1503311098.8283975,66100,0.9453125
1503311113.9665105,66200,0.9453125
1503311128.9856703,66300,0.96484375
1503311143.997799,66400,0.97265625
1503311159.0167763,66500,0.98046875
1503311173.8627677,66600,0.95703125
1503311188.9291737,66700,0.95703125
1503311204.1726446,66800,0.984375
1503311220.3407645,66900,0.94140625
1503311249.912604,67100,0.94921875
1503311268.1159542,67200,0.97265625
1503311286.675169,67300,0.98828125
1503311302.0972168,67400,0.84765625
1503311317.1476376,67500,0.70703125
1503311332.3684258,67600,0.7109375
1503311347.3885393,67700,0.8046875
1503311362.3753707,67800,0.94921875
1503311376.7985537,67900,0.96875
1503311391.852516,68000,0.73046875
1503311406.9271564,68100,0.953125
1503311424.4001498,68200,0.953125
1503311439.6844442,68300,0.890625
1503311455.851838,68400,0.95703125
1503311470.821846,68500,0.96875
1503311486.1102982,68600,0.95703125
1503311501.2040236,68700,0.9453125
1503311516.3936746,68800,0.984375
1503311531.5296483,68900,0.984375
1503311546.6993659,69000,0.98828125
1503311561.807484,69100,0.97265625
1503311576.9348342,69200,0.9765625
1503311607.171135,69400,0.984375
1503311637.3563812,69600,0.98828125
1503311682.4177003,69900,0.81640625
1503311697.5093348,70000,0.90625
1503311712.5315895,70100,0.96875
1503311727.6644316,70200,0.9765625
1503311743.0623243,70300,0.9765625
1503311758.161715,70400,0.95703125
1503311773.2546155,70500,0.984375
1503311790.803705,70600,0.87109375
1503311805.9632452,70700,0.86328125
1503311820.8602748,70800,0.95703125
