Wall time,Step,Value
1503339273.1273081,78300,0.8515625
1503339287.6922503,78400,0.88671875
1503339302.4166493,78500,0.9765625
1503339317.0280933,78600,0.984375
1503339331.7213156,78700,0.9765625
1503339346.314809,78800,0.96484375
1503339361.0781846,78900,0.97265625
1503339375.7263951,79000,0.98828125
1503339390.5180206,79100,0.875
1503339405.1249614,79200,0.9375
1503339419.961972,79300,0.984375
1503339434.5614145,79400,0.98046875
1503339449.3113973,79500,0.94921875
1503339463.9701757,79600,0.91796875
1503339478.7354896,79700,0.96484375
1503339493.3408158,79800,0.9921875
1503339508.0362523,79900,0.89453125
1503339522.639201,80000,0.98046875
1503339552.017518,80200,0.96484375
1503339568.7381306,80300,0.83203125
1503339584.7881033,80400,0.88671875
1503339602.5293384,80500,0.9609375
1503339617.9217088,80600,0.98046875
1503339635.9494123,80700,0.99609375
1503339650.6923335,80800,0.9921875
1503339665.4833663,80900,0.984375
1503339695.495567,81100,0.94140625
1503339710.6043983,81200,0.98046875
1503339725.3200052,81300,0.9375
1503339739.9626555,81400,0.984375
1503339754.7265382,81500,0.98828125
1503339769.3828194,81600,0.98828125
1503339784.1845522,81700,0.99609375
1503339798.7930145,81800,0.921875
1503339813.4340959,81900,0.9921875
1503339828.071779,82000,0.9921875
1503339842.7699175,82100,0.9609375
1503339857.3405938,82200,0.98046875
1503339872.0564668,82300,0.97265625
1503339886.691816,82400,0.94140625
1503339901.4710555,82500,0.96484375
1503339916.038785,82600,0.94140625
1503339945.3601508,82800,0.96484375
1503339959.978901,82900,0.9765625
1503339974.6158016,83000,0.984375
1503339989.3514352,83100,0.984375
1503340004.0575159,83200,0.9921875
1503340018.9075944,83300,0.99609375
1503340033.55552,83400,0.9921875
1503340048.2316716,83500,0.97265625
1503340062.830858,83600,0.98828125
1503340077.6920612,83700,0.95703125
1503340092.3072405,83800,0.96875
1503340107.0137103,83900,1.0
1503340121.6781235,84000,0.9453125
1503340151.1095524,84200,0.953125
1503340165.7729568,84300,0.94921875
1503340194.9445775,84500,0.97265625
1503340209.6764858,84600,0.96875
1503340224.2979665,84700,0.96875
1503340238.9274151,84800,0.99609375
1503340268.189781,85000,0.96875
1503340282.8205416,85100,0.984375
1503340297.4456503,85200,0.96875
1503340312.1069217,85300,0.9921875
1503340341.376669,85500,0.98828125
1503340370.5771596,85700,0.984375
1503340399.9054317,85900,0.984375
1503340414.511153,86000,0.984375
1503340429.1623821,86100,0.98046875
1503340443.840567,86200,0.96484375
1503340458.487495,86300,0.96484375
1503340487.9366446,86500,0.98828125
1503340502.6643155,86600,0.98828125
1503340517.2218509,86700,0.83203125
1503340531.8557353,86800,0.75390625
1503340546.4390655,86900,0.94921875
1503340561.1154687,87000,0.97265625
1503340575.7299895,87100,0.97265625
1503340604.9769723,87300,0.95703125
1503340619.6515443,87400,0.9609375
1503340634.2714338,87500,0.9765625
1503340648.859167,87600,0.98828125
1503340663.4702437,87700,0.9609375
